date, open, high, low, close, vol
20160502 010400,1.146650,1.146710,1.146620,1.146710,0
20160502 010500,1.146700,1.146710,1.146660,1.146690,0
20160502 010600,1.146670,1.146680,1.146630,1.146680,0
20160502 010700,1.146680,1.146700,1.146640,1.146690,0
20160502 010800,1.146680,1.146690,1.146680,1.146690,0
20160502 010900,1.146710,1.146760,1.146690,1.146740,0
20160502 011000,1.146730,1.146780,1.146710,1.146780,0
20160502 011100,1.146780,1.146840,1.146710,1.146730,0
20160502 011200,1.146730,1.146780,1.146620,1.146620,0
20160502 011300,1.146620,1.146650,1.146600,1.146600,0
20160502 011400,1.146600,1.146620,1.146500,1.146500,0
20160502 011500,1.146500,1.146560,1.146450,1.146520,0
20160502 011600,1.146530,1.146540,1.146530,1.146530,0
20160502 011700,1.146490,1.146550,1.146470,1.146550,0
20160502 011800,1.146580,1.146610,1.146560,1.146570,0
20160502 011900,1.146570,1.146580,1.146540,1.146580,0
20160502 012000,1.146570,1.146580,1.146570,1.146570,0
20160502 012100,1.146550,1.146550,1.146520,1.146520,0
20160502 012200,1.146520,1.146630,1.146520,1.146620,0
20160502 012300,1.146610,1.146820,1.146590,1.146810,0
20160502 012400,1.146820,1.146830,1.146740,1.146760,0
20160502 012500,1.146760,1.146820,1.146750,1.146820,0
20160502 012600,1.146760,1.146760,1.146690,1.146690,0
20160502 012700,1.146700,1.146710,1.146680,1.146680,0
20160502 012800,1.146680,1.146680,1.146620,1.146650,0
20160502 012900,1.146650,1.146670,1.146640,1.146640,0
20160502 013000,1.146640,1.146690,1.146640,1.146680,0
20160502 013100,1.146720,1.146740,1.146700,1.146740,0
20160502 013200,1.146740,1.146760,1.146700,1.146740,0
20160502 013300,1.146740,1.146750,1.146700,1.146750,0
20160502 013400,1.146750,1.146760,1.146740,1.146740,0
20160502 013500,1.146740,1.146740,1.146700,1.146700,0
20160502 013600,1.146680,1.146700,1.146650,1.146650,0
20160502 013700,1.146630,1.146790,1.146600,1.146730,0
20160502 013800,1.146690,1.146840,1.146690,1.146690,0
20160502 013900,1.146690,1.146690,1.146450,1.146530,0
20160502 014000,1.146530,1.146530,1.146500,1.146530,0
20160502 014100,1.146530,1.146540,1.146490,1.146490,0
20160502 014200,1.146490,1.146510,1.146480,1.146500,0
20160502 014300,1.146510,1.146590,1.146490,1.146530,0
20160502 014400,1.146590,1.146620,1.146530,1.146540,0
20160502 014500,1.146540,1.146590,1.146530,1.146560,0
20160502 014600,1.146540,1.146550,1.146500,1.146540,0
20160502 014700,1.146530,1.146580,1.146530,1.146540,0
20160502 014800,1.146540,1.146580,1.146530,1.146540,0
20160502 014900,1.146530,1.146530,1.146490,1.146490,0
20160502 015000,1.146490,1.146520,1.146470,1.146500,0
20160502 015100,1.146500,1.146500,1.146430,1.146470,0
20160502 015200,1.146470,1.146600,1.146440,1.146580,0
20160502 015300,1.146580,1.146680,1.146520,1.146680,0
20160502 015400,1.146670,1.146670,1.146610,1.146640,0
20160502 015500,1.146630,1.146650,1.146620,1.146650,0
20160502 015600,1.146640,1.146670,1.146630,1.146660,0
20160502 015700,1.146600,1.146760,1.146580,1.146720,0
20160502 015800,1.146710,1.146780,1.146700,1.146760,0
20160502 015900,1.146750,1.146780,1.146700,1.146780,0
20160502 020000,1.146790,1.146910,1.146690,1.146890,0
20160502 020100,1.146930,1.146930,1.146680,1.146900,0
20160502 020200,1.146890,1.146890,1.146740,1.146750,0
20160502 020300,1.146750,1.146750,1.146510,1.146530,0
20160502 020400,1.146540,1.146680,1.146500,1.146570,0
20160502 020500,1.146580,1.146610,1.146540,1.146540,0
20160502 020600,1.146540,1.146550,1.146500,1.146500,0
20160502 020700,1.146480,1.146480,1.146390,1.146430,0
20160502 020800,1.146450,1.146460,1.146360,1.146460,0
20160502 020900,1.146460,1.146460,1.146300,1.146300,0
20160502 021000,1.146300,1.146460,1.146200,1.146410,0
20160502 021100,1.146430,1.146470,1.146320,1.146330,0
20160502 021200,1.146350,1.146600,1.146340,1.146580,0
20160502 021300,1.146560,1.146560,1.146460,1.146510,0
20160502 021400,1.146500,1.146540,1.146430,1.146490,0
20160502 021500,1.146470,1.146530,1.146420,1.146530,0
20160502 021600,1.146530,1.146540,1.146500,1.146520,0
20160502 021700,1.146510,1.146530,1.146310,1.146330,0
20160502 021800,1.146340,1.146350,1.146230,1.146240,0
20160502 021900,1.146250,1.146430,1.146230,1.146420,0
20160502 022000,1.146440,1.146450,1.146190,1.146260,0
20160502 022100,1.146250,1.146250,1.146080,1.146130,0
20160502 022200,1.146110,1.146150,1.146090,1.146140,0
20160502 022300,1.146150,1.146150,1.146100,1.146130,0
20160502 022400,1.146140,1.146180,1.146110,1.146150,0
20160502 022500,1.146140,1.146170,1.146100,1.146160,0
20160502 022600,1.146170,1.146180,1.146090,1.146110,0
20160502 022700,1.146090,1.146120,1.146060,1.146060,0
20160502 022800,1.146050,1.146060,1.145910,1.145960,0
20160502 022900,1.145980,1.146190,1.145970,1.146190,0
20160502 023000,1.146150,1.146370,1.146080,1.146360,0
20160502 023100,1.146340,1.146510,1.146330,1.146510,0
20160502 023200,1.146500,1.146510,1.146480,1.146490,0
20160502 023300,1.146490,1.146500,1.146470,1.146490,0
20160502 023400,1.146490,1.146500,1.146450,1.146470,0
20160502 023500,1.146480,1.146480,1.146050,1.146100,0
20160502 023600,1.146110,1.146430,1.146080,1.146350,0
20160502 023700,1.146360,1.146550,1.146340,1.146550,0
20160502 023800,1.146550,1.146660,1.146500,1.146650,0
20160502 023900,1.146640,1.146850,1.146640,1.146810,0
20160502 024000,1.146830,1.146840,1.146430,1.146480,0
20160502 024100,1.146470,1.146470,1.146320,1.146380,0
20160502 024200,1.146380,1.146380,1.145900,1.146120,0
20160502 024300,1.146130,1.146140,1.146040,1.146040,0
20160502 024400,1.146040,1.146040,1.145920,1.145930,0
20160502 024500,1.145930,1.145940,1.145830,1.145870,0
20160502 024600,1.145840,1.145900,1.145800,1.145860,0
20160502 024700,1.145850,1.145850,1.145780,1.145840,0
20160502 024800,1.145840,1.145880,1.145830,1.145870,0
20160502 024900,1.145840,1.145850,1.145680,1.145710,0
20160502 025000,1.145730,1.145760,1.145680,1.145710,0
20160502 025100,1.145710,1.145710,1.145650,1.145690,0
20160502 025200,1.145680,1.145730,1.145650,1.145650,0
20160502 025300,1.145640,1.145720,1.145640,1.145670,0
20160502 025400,1.145660,1.145720,1.145570,1.145600,0
20160502 025500,1.145610,1.145790,1.145600,1.145750,0
20160502 025600,1.145740,1.145820,1.145720,1.145740,0
20160502 025700,1.145830,1.146010,1.145810,1.146010,0
20160502 025800,1.146000,1.146010,1.145940,1.145980,0
20160502 025900,1.145980,1.146050,1.145900,1.146000,0
20160502 030000,1.146010,1.146010,1.145400,1.145450,0
20160502 030100,1.145450,1.145460,1.145210,1.145210,0
20160502 030200,1.145220,1.145310,1.145130,1.145150,0
20160502 030300,1.145140,1.145210,1.144980,1.145020,0
20160502 030400,1.145010,1.145020,1.144810,1.144900,0
20160502 030500,1.144900,1.145190,1.144890,1.145170,0
20160502 030600,1.145170,1.145450,1.145130,1.145390,0
20160502 030700,1.145390,1.145420,1.145320,1.145330,0
20160502 030800,1.145350,1.145880,1.145350,1.145750,0
20160502 030900,1.145750,1.145750,1.145540,1.145610,0
20160502 031000,1.145620,1.145870,1.145590,1.145780,0
20160502 031100,1.145800,1.145860,1.145790,1.145790,0
20160502 031200,1.145790,1.145800,1.145640,1.145640,0
20160502 031300,1.145640,1.145650,1.145520,1.145650,0
20160502 031400,1.145680,1.145970,1.145680,1.145820,0
20160502 031500,1.145840,1.145950,1.145790,1.145840,0
20160502 031600,1.145840,1.145920,1.145800,1.145800,0
20160502 031700,1.145780,1.146010,1.145740,1.145750,0
20160502 031800,1.145760,1.145960,1.145750,1.145880,0
20160502 031900,1.145880,1.145890,1.145720,1.145820,0
20160502 032000,1.145820,1.145950,1.145800,1.145910,0
20160502 032100,1.145920,1.145920,1.145780,1.145780,0
20160502 032200,1.145770,1.145770,1.145670,1.145710,0
20160502 032300,1.145710,1.145750,1.145600,1.145740,0
20160502 032400,1.145730,1.145750,1.145560,1.145590,0
20160502 032500,1.145600,1.145880,1.145600,1.145860,0
20160502 032600,1.145900,1.146050,1.145890,1.146040,0
20160502 032700,1.146040,1.146150,1.145930,1.146060,0
20160502 032800,1.146060,1.146090,1.145900,1.146080,0
20160502 032900,1.146080,1.146080,1.145900,1.145920,0
20160502 033000,1.145940,1.146250,1.145930,1.146240,0
20160502 033100,1.146240,1.146390,1.146140,1.146140,0
20160502 033200,1.146170,1.146190,1.145910,1.146040,0
20160502 033300,1.146040,1.146070,1.145960,1.145990,0
20160502 033400,1.145990,1.145990,1.145740,1.145820,0
20160502 033500,1.145820,1.146180,1.145790,1.146150,0
20160502 033600,1.146160,1.146250,1.146040,1.146230,0
20160502 033700,1.146240,1.146320,1.146150,1.146320,0
20160502 033800,1.146330,1.146410,1.146310,1.146310,0
20160502 033900,1.146300,1.146440,1.146290,1.146370,0
20160502 034000,1.146370,1.146450,1.146340,1.146430,0
20160502 034100,1.146450,1.146470,1.146410,1.146460,0
20160502 034200,1.146450,1.146560,1.146450,1.146540,0
20160502 034300,1.146540,1.146550,1.146280,1.146290,0
20160502 034400,1.146280,1.146410,1.146270,1.146360,0
20160502 034500,1.146350,1.146520,1.146280,1.146510,0
20160502 034600,1.146500,1.146680,1.146500,1.146670,0
20160502 034700,1.146680,1.146790,1.146680,1.146750,0
20160502 034800,1.146750,1.147040,1.146720,1.146930,0
20160502 034900,1.146930,1.147020,1.146910,1.146960,0
20160502 035000,1.146970,1.146970,1.146860,1.146860,0
20160502 035100,1.146860,1.146930,1.146810,1.146930,0
20160502 035200,1.146920,1.146940,1.146870,1.146900,0
20160502 035300,1.146940,1.146990,1.146850,1.146900,0
20160502 035400,1.146910,1.146950,1.146850,1.146850,0
20160502 035500,1.146810,1.146940,1.146800,1.146810,0
20160502 035600,1.146810,1.146880,1.146800,1.146810,0
20160502 035700,1.146820,1.146850,1.146810,1.146810,0
20160502 035800,1.146810,1.146830,1.146800,1.146820,0
20160502 035900,1.146810,1.146830,1.146670,1.146800,0
20160502 040000,1.146810,1.147010,1.146760,1.146970,0
20160502 040100,1.147000,1.147000,1.146940,1.146940,0
20160502 040200,1.146930,1.147350,1.146910,1.147320,0
20160502 040300,1.147320,1.147440,1.147200,1.147390,0
20160502 040400,1.147380,1.147460,1.147370,1.147440,0
20160502 040500,1.147440,1.147690,1.147440,1.147520,0
20160502 040600,1.147500,1.147550,1.147300,1.147530,0
20160502 040700,1.147510,1.147630,1.147420,1.147500,0
20160502 040800,1.147570,1.147820,1.147570,1.147630,0
20160502 040900,1.147630,1.147750,1.147610,1.147610,0
20160502 041000,1.147590,1.147640,1.147570,1.147600,0
20160502 041100,1.147580,1.147580,1.147460,1.147470,0
20160502 041200,1.147480,1.147710,1.147480,1.147550,0
20160502 041300,1.147540,1.148050,1.147540,1.148000,0
20160502 041400,1.147990,1.148370,1.147960,1.148050,0
20160502 041500,1.148050,1.148270,1.148030,1.148220,0
20160502 041600,1.148210,1.148320,1.148160,1.148160,0
20160502 041700,1.148160,1.148330,1.148150,1.148200,0
20160502 041800,1.148160,1.148200,1.147830,1.147900,0
20160502 041900,1.147900,1.148020,1.147730,1.147760,0
20160502 042000,1.147760,1.148040,1.147760,1.147820,0
20160502 042100,1.147840,1.148030,1.147820,1.147960,0
20160502 042200,1.147960,1.148060,1.147900,1.148050,0
20160502 042300,1.148040,1.148050,1.147670,1.147700,0
20160502 042400,1.147700,1.147790,1.147690,1.147770,0
20160502 042500,1.147780,1.147890,1.147770,1.147850,0
20160502 042600,1.147830,1.147840,1.147780,1.147800,0
20160502 042700,1.147810,1.147830,1.147740,1.147760,0
20160502 042800,1.147760,1.147790,1.147750,1.147790,0
20160502 042900,1.147790,1.147790,1.147750,1.147760,0
20160502 043000,1.147760,1.147800,1.147680,1.147710,0
20160502 043100,1.147700,1.147760,1.147700,1.147750,0
20160502 043200,1.147740,1.147740,1.147620,1.147650,0
20160502 043300,1.147660,1.147670,1.147560,1.147620,0
20160502 043400,1.147630,1.147630,1.147520,1.147590,0
20160502 043500,1.147580,1.147670,1.147580,1.147660,0
20160502 043600,1.147640,1.147770,1.147620,1.147730,0
20160502 043700,1.147720,1.147950,1.147680,1.147930,0
20160502 043800,1.147930,1.147950,1.147860,1.147880,0
20160502 043900,1.147870,1.147940,1.147860,1.147870,0
20160502 044000,1.147860,1.147870,1.147830,1.147870,0
20160502 044100,1.147870,1.147870,1.147850,1.147860,0
20160502 044200,1.147880,1.147880,1.147820,1.147830,0
20160502 044300,1.147830,1.148120,1.147820,1.148090,0
20160502 044400,1.148090,1.148130,1.148020,1.148120,0
20160502 044500,1.148120,1.148120,1.147990,1.148060,0
20160502 044600,1.148070,1.148180,1.148060,1.148160,0
20160502 044700,1.148170,1.148170,1.148020,1.148020,0
20160502 044800,1.148020,1.148030,1.147980,1.148010,0
20160502 044900,1.148010,1.148010,1.147920,1.147920,0
20160502 045000,1.147920,1.148050,1.147920,1.148020,0
20160502 045100,1.148020,1.148020,1.147980,1.147990,0
20160502 045200,1.147990,1.147990,1.147910,1.147970,0
20160502 045300,1.147950,1.147950,1.147940,1.147940,0
20160502 045400,1.147940,1.147980,1.147930,1.147970,0
20160502 045500,1.147960,1.148080,1.147940,1.148070,0
20160502 045600,1.148070,1.148070,1.147960,1.147960,0
20160502 045700,1.147950,1.147990,1.147900,1.147920,0
20160502 045800,1.147910,1.147940,1.147870,1.147900,0
20160502 045900,1.147900,1.147920,1.147790,1.147880,0
20160502 050000,1.147880,1.147920,1.147870,1.147870,0
20160502 050100,1.147870,1.147880,1.147820,1.147850,0
20160502 050200,1.147850,1.147850,1.147690,1.147760,0
20160502 050300,1.147760,1.147810,1.147720,1.147780,0
20160502 050400,1.147810,1.147810,1.147740,1.147750,0
20160502 050500,1.147750,1.147890,1.147720,1.147890,0
20160502 050600,1.147880,1.148060,1.147870,1.147960,0
20160502 050700,1.147950,1.148000,1.147900,1.147900,0
20160502 050800,1.147900,1.147950,1.147800,1.147840,0
20160502 050900,1.147830,1.147940,1.147830,1.147910,0
20160502 051000,1.147900,1.147990,1.147740,1.147800,0
20160502 051100,1.147810,1.147960,1.147750,1.147900,0
20160502 051200,1.147900,1.147960,1.147900,1.147950,0
20160502 051300,1.147960,1.148020,1.147890,1.147890,0
20160502 051400,1.147900,1.148000,1.147900,1.147950,0
20160502 051500,1.147960,1.147990,1.147940,1.147980,0
20160502 051600,1.147970,1.147980,1.147940,1.147970,0
20160502 051700,1.147970,1.147990,1.147900,1.147930,0
20160502 051800,1.147940,1.147970,1.147900,1.147910,0
20160502 051900,1.147920,1.147950,1.147860,1.147890,0
20160502 052000,1.147880,1.147980,1.147860,1.147930,0
20160502 052100,1.147920,1.148200,1.147900,1.148200,0
20160502 052200,1.148200,1.148230,1.148150,1.148220,0
20160502 052300,1.148240,1.148240,1.148060,1.148160,0
20160502 052400,1.148170,1.148180,1.148050,1.148050,0
20160502 052500,1.148050,1.148120,1.148020,1.148100,0
20160502 052600,1.148090,1.148200,1.148090,1.148200,0
20160502 052700,1.148200,1.148240,1.148140,1.148160,0
20160502 052800,1.148160,1.148310,1.148140,1.148280,0
20160502 052900,1.148300,1.148370,1.148240,1.148360,0
20160502 053000,1.148370,1.148390,1.148250,1.148360,0
20160502 053100,1.148350,1.148410,1.148290,1.148390,0
20160502 053200,1.148380,1.148430,1.148320,1.148430,0
20160502 053300,1.148440,1.148900,1.148390,1.148600,0
20160502 053400,1.148600,1.148630,1.148510,1.148630,0
20160502 053500,1.148580,1.148790,1.148540,1.148780,0
20160502 053600,1.148780,1.148820,1.148710,1.148710,0
20160502 053700,1.148700,1.148890,1.148700,1.148860,0
20160502 053800,1.148860,1.149050,1.148840,1.148900,0
20160502 053900,1.148860,1.148910,1.148850,1.148910,0
20160502 054000,1.148920,1.149210,1.148920,1.149160,0
20160502 054100,1.149160,1.149180,1.149100,1.149140,0
20160502 054200,1.149140,1.149140,1.149060,1.149100,0
20160502 054300,1.149090,1.149220,1.149010,1.149090,0
20160502 054400,1.149080,1.149140,1.148900,1.148900,0
20160502 054500,1.148900,1.148940,1.148830,1.148880,0
20160502 054600,1.148870,1.148900,1.148820,1.148850,0
20160502 054700,1.148850,1.148990,1.148850,1.148950,0
20160502 054800,1.148950,1.149230,1.148890,1.149190,0
20160502 054900,1.149200,1.149230,1.149060,1.149060,0
20160502 055000,1.149060,1.149060,1.148690,1.148710,0
20160502 055100,1.148730,1.148900,1.148700,1.148860,0
20160502 055200,1.148850,1.149060,1.148850,1.148960,0
20160502 055300,1.148950,1.148960,1.148910,1.148930,0
20160502 055400,1.148920,1.148940,1.148750,1.148750,0
20160502 055500,1.148760,1.148760,1.148660,1.148670,0
20160502 055600,1.148660,1.148670,1.148550,1.148570,0
20160502 055700,1.148580,1.148710,1.148580,1.148680,0
20160502 055800,1.148680,1.148770,1.148590,1.148590,0
20160502 055900,1.148590,1.148650,1.148540,1.148560,0
20160502 060000,1.148560,1.148580,1.148510,1.148560,0
20160502 060100,1.148580,1.148600,1.148510,1.148530,0
20160502 060200,1.148530,1.148560,1.148510,1.148540,0
20160502 060300,1.148550,1.148960,1.148550,1.148680,0
20160502 060400,1.148630,1.148730,1.148630,1.148690,0
20160502 060500,1.148660,1.148880,1.148650,1.148780,0
20160502 060600,1.148760,1.148940,1.148690,1.148730,0
20160502 060700,1.148730,1.148970,1.148680,1.148970,0
20160502 060800,1.148930,1.148960,1.148890,1.148890,0
20160502 060900,1.148880,1.148980,1.148830,1.148940,0
20160502 061000,1.148930,1.149080,1.148780,1.149050,0
20160502 061100,1.149030,1.149050,1.148890,1.148980,0
20160502 061200,1.149000,1.149000,1.148860,1.148940,0
20160502 061300,1.148980,1.149040,1.148940,1.149040,0
20160502 061400,1.149040,1.149090,1.148990,1.149090,0
20160502 061500,1.149080,1.149080,1.148900,1.148930,0
20160502 061600,1.148930,1.148970,1.148880,1.148940,0
20160502 061700,1.148910,1.148910,1.148730,1.148780,0
20160502 061800,1.148780,1.148840,1.148720,1.148750,0
20160502 061900,1.148740,1.148900,1.148740,1.148870,0
20160502 062000,1.148880,1.149070,1.148860,1.149070,0
20160502 062100,1.149060,1.149110,1.149030,1.149100,0
20160502 062200,1.149090,1.149280,1.149090,1.149180,0
20160502 062300,1.149200,1.149220,1.148990,1.148990,0
20160502 062400,1.148980,1.149070,1.148980,1.149040,0
20160502 062500,1.149050,1.149140,1.148990,1.149130,0
20160502 062600,1.149100,1.149110,1.148930,1.148930,0
20160502 062700,1.148930,1.148980,1.148830,1.148880,0
20160502 062800,1.148880,1.148880,1.148730,1.148760,0
20160502 062900,1.148780,1.149030,1.148770,1.149030,0
20160502 063000,1.149030,1.149040,1.148920,1.149000,0
20160502 063100,1.149020,1.149030,1.148990,1.149030,0
20160502 063200,1.149070,1.149130,1.148960,1.148980,0
20160502 063300,1.148990,1.148990,1.148880,1.148880,0
20160502 063400,1.148890,1.148890,1.148690,1.148700,0
20160502 063500,1.148710,1.148710,1.148550,1.148580,0
20160502 063600,1.148600,1.148720,1.148580,1.148580,0
20160502 063700,1.148570,1.148570,1.148480,1.148560,0
20160502 063800,1.148570,1.148570,1.148320,1.148430,0
20160502 063900,1.148440,1.148680,1.148370,1.148680,0
20160502 064000,1.148670,1.148720,1.148620,1.148620,0
20160502 064100,1.148620,1.148680,1.148320,1.148440,0
20160502 064200,1.148440,1.148470,1.148310,1.148340,0
20160502 064300,1.148340,1.148340,1.148240,1.148290,0
20160502 064400,1.148280,1.148280,1.148140,1.148140,0
20160502 064500,1.148120,1.148390,1.148030,1.148370,0
20160502 064600,1.148370,1.148380,1.148310,1.148360,0
20160502 064700,1.148360,1.148440,1.148350,1.148420,0
20160502 064800,1.148400,1.148450,1.148250,1.148270,0
20160502 064900,1.148280,1.148300,1.148090,1.148270,0
20160502 065000,1.148290,1.148330,1.148160,1.148270,0
20160502 065100,1.148270,1.148280,1.148100,1.148160,0
20160502 065200,1.148170,1.148170,1.147910,1.147940,0
20160502 065300,1.147960,1.147980,1.147820,1.147870,0
20160502 065400,1.147880,1.147880,1.147790,1.147860,0
